ID,Name,Address,Latitude,Longitude,Image Link,Detail URL,Category
773490,Quán Chay Sala,"71C Nguyễn Thị Minh Khai, P. Bến Thành",10.773025,106.68898,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh6im1bub4p38@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-chay-sala,food/an-chay
1179176,Quán Chay Sala - Võ Thị Sáu,"182 Võ Thị Sáu, P. Võ Thị Sáu",10.7844517,106.6883407,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg0j3ryitax18@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-chay-sala-vo-thi-sau,food/an-chay
268617,Mầm Xanh - Ẩm Thực Chay,"46 Nguyễn Gia Trí, P. 25",10.8027132,106.7158596,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstxsg8ykczo27@resize_ss640x400,https://www.foody.vn/ho-chi-minh/mam-xanh-am-thuc-chay,food/an-chay
228210,Quán Chay Thiên Kim,"359 Cây Trâm, P. 8",10.8435392,106.648916,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw97kp7epiah3f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/quan-chay-thien-kim-cay-tram,food/an-chay
1608,KOTO Saigon Training Restaurant,"19 Nguyễn Đình Chiểu, P. Đa Kao",10.7892258194338,106.7002956569195,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw93ry80qpcp14@resize_ss640x400,https://www.foody.vn/ho-chi-minh/koto-saigon-training-restaurant,food/an-chay
867890,An - Ẩm Thực Chay,"30 Thái Văn Lung, P. Bến Nghé",10.7803369,106.7037176,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh6m2zkzniz59@resize_ss640x400,https://www.foody.vn/ho-chi-minh/an-am-thuc-chay,food/an-chay
183231,Viên Dung - Lẩu Nấm Chay,"14 Đặng Văn Bi, P. Trường Thọ",10.839804,106.766324,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaoutya7wm17d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/vien-dung-lau-nam-chay,food/an-chay
47806,Tiệm Chay Tường Viên - Huỳnh Mẫn Đạt,"58 - 62 Huỳnh Mẫn Đạt, P. 2",10.7550994,106.6767861,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8zyhw20yxlfc@resize_ss640x400,https://www.foody.vn/ho-chi-minh/tiem-chay-tuong-vien-huynh-man-dat,food/an-chay
146618,Cơm Chay Khai Ngộ Vegetarian,"314 Tên Lửa, P. Bình Trị Đông",10.750652,106.611234,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9rtwaffc9l6c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/com-chay-khai-ngo-vegetarian,food/an-chay
595,Morico - Contemporary Japanese Lifestyle - Lê Lợi,"30 Lê Lợi, P. Bến Nghé",10.774454,106.700742,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhvbd6g3kk91e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-le-loi,food/cafe
742,Morico - Contemporary Japanese Lifestyle - Vincom Center,"Tầng B3 Vincom Center, 70 - 72 Lê Thánh Tôn, P. Bến Nghé",10.778442,106.702158,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbtcf169crda1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-vincom-center,food/cafe
900,Morico - Contemporary Japanese Lifestyle - Mplaza Saigon,"Tầng trệt Tòa nhà mPlaza Saigon, Số 39 Lê Duẩn, P. Bến Nghé",10.780882,106.701118,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpn353gtjt78@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-mplaza-saigon,food/cafe
2600,Morico - Contemporary Japanese Lifestyle - Crescent Mall,"Tầng 2 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú",10.727857,106.718174,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8e5gfh92hn7f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-crescent-mall,food/cafe
140608,Morico - Contemporary Japanese Lifestyle - Somerset,"11 Mạc Đĩnh Chi, P. Bến Nghé",10.7839575,106.6997422,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw93o51plja3fa@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-somerset,food/cafe
897,Morico - Contemporary Japanese Lifestyle - Saigon Pearl,"Tầng trệt, Tòa nhà Sapphire, Số 92 Nguyễn Hữu Cảnh, P. 22",10.7908811,106.7190231,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpmyaujt8k93@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-modern-japanese-restaurant-cafe-saigon-pearl,food/cafe
851679,Morico - Contemporary Japanese Lifestyle - Diamond Island,"Tháp 4, Đảo Kim Cương, P. Bình Trưng Tây",10.7785681,106.7459079,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu602i8wr0k56@resize_ss640x400,https://www.foody.vn/ho-chi-minh/morico-contemporary-japanese-lifestyle-diamond-island,food/cafe
15031,Starbucks Coffee - New World,"Góc Phạm Hồng Thái & Nguyễn Thị Nghĩa, 76 Đ. Nguyễn Thị Nghĩa",10.771117,106.693704,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstqfjwrubh57a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-pham-hong-thai,food/cafe
73378,Starbucks Coffee - Phan Xích Long,214 - 216 Phan Xích Long,10.797456,106.690001,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwga9txpqt3tdd@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-phan-xich-long,food/cafe
95733,Starbucks Coffee - SC VivoCity,"Tầng 1 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong",10.729952,106.703237,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwawixuigq8pbf@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-sc-vivocity,food/cafe
83145,Starbucks Coffee - Panorama,"SN-44 Tòa Nhà Panorama, P. Tân Phong",10.7214822,106.7140299,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc2vok6ii1n58@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-panorama,food/cafe
84542,Starbucks Coffee - Pandora City,"Tầng Trệt Pandora City, 1/1 Trường Chinh, P. Tây Thạnh",10.806451,106.634616,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbtpvtevis9c8@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pandora-city,food/cafe
141445,Starbucks Coffee - Mplaza Saigon,"Mplaza Saigon, 39 Lê Duẩn, P. Bến Nghé",10.7843863,106.7023408,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc1x5axwpnd7d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-mplaza-saigon,food/cafe
143886,Starbucks Coffee - Thảo Điền,"21 Thảo Điền, P. Thảo Điền",10.803221,106.737718,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgtok21no4947@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-thao-dien,food/cafe
196982,Starbucks Coffee - Nguyễn Huệ,"99 Nguyễn Huệ, P. Bến Nghé",10.773097,106.704333,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgk1tps4nvf4a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-nguyen-hue-196982,food/cafe
201198,Starbucks Coffee - Emart,"Emart, 366 Phan Văn Trị, P. 5",10.822738,106.693572,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi5ok47rsuzb1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-emart,food/cafe
211131,Starbucks Coffee - Lakai Building,98 Nguyễn Tri Phương,10.753669,106.66965,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwap52uafmjfef@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-lakai-building,food/cafe
297589,Starbucks Coffee - Nguyễn Văn Trỗi,66 Nguyễn Văn Trỗi,10.794915,106.67706,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh2cwk4otzv5f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-297589,food/cafe
716988,Starbucks Coffee - Vạn Hạnh Mall,"09A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12",10.770781,106.669852,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh089g0bie32a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-van-hanh-mall,food/cafe
680517,Starbucks Coffee - Cách Mạng Tháng 8,"241Bis Cách Mạng Tháng 8, P. 4",10.776647,106.6837655,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9qatjut0plc9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-cach-mang-thang-8,food/cafe
645859,Starbucks Coffee - TTTM RomeA,"Tầng Trệt TTTM RomeA, 117 Nguyễn Đình Chiểu, P. 6",10.777832,106.689589,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe3pnswblqxb0@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-tttm-romea,food/cafe
764476,Starbucks Coffee - Vincom Landmark 81,"L1 - 26 Vincom Landmark 81, Vinhomes Central Park, 772 Điện Biên Phủ, P. 22",10.794875,106.721917,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg1gqvw7l5lf8@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-vincom-landmark-81,food/cafe
718515,Starbucks Coffee - Cresent Residence 1,"CR1-02 Cresent Residence 1, 103 Tôn Dật Tiên",10.7278518,106.7192498,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9jz43yq9qz78@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-cresent-residence-1,food/cafe
628709,Starbucks Coffee - Hồng Hà,"2 Hồng Hà, P. 2",10.813244,106.665682,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw96fcd1alsrdd@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-hong-ha,food/cafe
311635,Starbucks Coffee – The Vista,"The Vista An Phú, 628C Xa Lộ Hà Nội, P. An Phú",10.80504,106.751927,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb36a11nc2ja6@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-vista,food/cafe
994333,Starbucks Coffee - Pico Plaza,"1F2 Pico Plaza, 20 Cộng Hòa, P. 12",10.800989,106.653119,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwawppntplnd7a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-pico-plaza,food/cafe
710457,Starbucks Coffee - Ga Quốc Nội Sân Bay Tân Sơn Nhất,Ga Quốc Nội Sân Bay Tân Sơn Nhất,10.813751,106.66213,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdu68byswrd96@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-ga-quoc-noi-san-bay-tan-son-nhat,food/cafe
909414,Starbucks Coffee - Saigon Centre,"Tầng 2, L2 - 01 Saigon Centre, 65 Lê Lợi, P. Bến Nghé",10.773563,106.700815,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9hi593q1nf43@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-saigon-centre,food/cafe
882032,Starbucks Coffee - Gigamall,"240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh",10.828444,106.722033,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwarqmayk5azba@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-giga-mall,food/cafe
876910,Starbucks Coffee - Estella Place,"88 Song Hành, P. An Phú",10.8019608,106.7482972,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw98rbqayleh2c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-estella-place,food/cafe
881996,Starbucks Coffee - The Gold View,"346 Bến Vân Đồn, P. 1",10.75669,106.691349,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhy29uliztl68@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-gold-view,food/cafe
937831,Starbucks Coffee - Happy Residence,"Lô 206, Khu Dân Cư Hưng Phúc, Nguyễn Lương Bằng, P. Tân Phú",10.7176036,106.7283551,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaq1zewydp702@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-happy-residence,food/cafe
1048572,Starbucks Coffee - Me Linh Point,"Tầng Trệt, G3 Me Linh Point, 2 Ngô Đức Kế, P. Bến Nghé",10.774605,106.705874,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfg95kthexl28@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-me-linh-point,food/cafe
937844,Starbucks Coffee - Etown 5,"G2A, Etown 5, 364 Cộng Hòa, P. 13",10.802167,106.641286,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxrlwdsh5le3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-etown-5,food/cafe
1065887,Starbucks Coffee - Golden Mansion,"Lô TM 1.01, Tầng 1, Tòa Nhà Golden Mansion, 119 Phổ Quang",10.8104121,106.6709846,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgvh5p0d909c7@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-golden-mansion,food/cafe
882021,Starbucks Coffee - Gateway Thảo Điền,"177 Xa Lộ Hà Nội, P. Thảo Điền",10.80316,106.746811,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9zw07fv10b01@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-gateway-thao-dien,food/cafe
1065885,Starbucks Coffee - Saigon Royal,"Lô TM 1.01, Tầng 1, Tháp Saigon Royal A, 34-35 Bến Vân Đồn, P. 12",10.7672688,106.7039467,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgq85q55h3te1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-saigon-royal,food/cafe
989484,Starbucks Coffee - Riverpark,"R-05 Riverpark Premier, 31 Đặng Đức Thuật, P. Tân Phong",10.72534,106.70752,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7psrc734yh7e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-riverpark,food/cafe
1164564,Starbucks Coffee – Lotte NSG,"1F76, Tầng 1, Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng",10.741181,106.7020108,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwes9f4wfmxn29@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-lotte-nsg,food/cafe
1135798,Starbucks Coffee - Aeon Tân Phú,"Lô G23B Tầng Trệt TTMS Aeon - Tân Phú Celadon, 30 Tân Thắng, P. Sơn Kỳ",10.8014362,106.6173516,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi4zhgyvp3t1f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-aeon-tan-phu,food/cafe
994321,Starbucks Coffee - Nguyễn Hữu Cảnh,"GF01A Topaz 1, 92 Nguyễn Hữu Cảnh, P. 22",10.791032,106.719661,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu97wcmuitg8e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-nguyen-huu-canh,food/cafe
1005050,Starbucks Coffee - Saigon Mia,"L1-04, Tầng 1 Saigon Mia, Đường Số 9A, Xã Bình Hưng",10.733315,106.689053,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwczwaq2ahuhf1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-saigon-mia,food/cafe
1208035,Starbucks Coffee - Vincom Dong Khoi," 72 Lê Thánh Tôn, P. Bến Nghé",10.7788273,106.7019774,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb212axdb6hf0@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-vincom-dong-khoi,food/cafe
1225252,Starbucks Coffee – Waterbus Bạch Đằng,"10B Tôn Đức Thắng, P. Bến Nghé",10.7751084,106.7069117,https://down-vn.img.susercontent.com/vn-11134259-7r98o-m06qw3b3w5n3c9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-waterbus-bach-dang,food/cafe
1189730,Starbucks Coffee – Hùng Vương Plaza,"126 Hồng Bàng, P. 12",10.7566553,106.6626002,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwamtozf8zx54c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-hung-vuong-plaza,food/cafe
1158768,Starbucks Coffee - Thiso Mall,"L1-06 Và L1-07 Tầng Trệt Khu Cao Ốc Văn Phòng - Thương Mại - Dịch Vụ Tại Lô 5.5, 8 - 10 Mai Chí Thọ, P. Thủ Thiêm",10.7726016,106.7226509,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf26wpjdeqha3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-thiso-mall,food/cafe
1164957,Starbucks Coffee – Midtown,"Số 27, Lô M7, Đường số 15, Khu A - Đô thị mới Nam thành phố, P. Tân Phú",10.7251481,106.7280125,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdsta2jmcbd54@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-midtown,food/cafe
1164494,Starbucks Coffee – Thảo Điền Pearl,"L1-04 + L1-04T, Số 12 Quốc Hương, P. Thảo Điền",10.8014961,106.7331363,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhm7h1o0na3a2@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-thao-dien-pearl,food/cafe
1164491,Starbucks Coffee – Sư Vạn Hạnh,"Slot 1-09A, Lầu 1, Van Hanh Mall, 11 Sư Vạn Hạnh, P. 12",10.7706064,106.670033,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh8dm7dxbrtd0@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-su-van-hanh,food/cafe
1166784,Starbucks Coffee - Vinhomes Grand Park,"1.04 Tầng 1, Tòa Chung Cư S6.05 Thuộc Khu Nhà Ở Cao Tầng - Dự Án KDC Và CV Phước Thiện, 88 Phước Thiện, KP Phước Thiện, P. Long Bình",10.84405,106.839147,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7g0tozkt09ea@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-vinhomes-grand-park,food/cafe
1164592,Starbucks Coffee – The Leman,117 Nguyễn Đình Chiểu,10.7786905,106.6901554,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhgyx837mxl22@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-the-leman,food/cafe
1188427,Starbucks Coffee – Vincom Mega Mall Thảo Điền,"Lô L1-10, Tầng L1, TTTM Vincom Mega Mall Thảo Điền, Số 161 Đường Võ Nguyên Giáp, P. Thảo Điền",10.8021326,106.7409897,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwai5occqq5528@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-vincom-mega-mall-thao-dien,food/cafe
1164941,Starbucks Coffee – Hưng Phước,"Tầng trệt, Số 45-47 Đường Nội Khu Hưng Phước II, P. Tân Phong",10.7315009,106.7089237,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbog2j2zr2z1b@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-hung-phuoc,food/cafe
1197301,Starbucks Coffee – Q2 Terrace,"Số 01.12 – 01.12A Tầng 1 và 01.12A tầng 2, 21 Võ Trường Toản, P. Thảo Điền",10.8054539,106.7470747,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8gmmk9q7kr1c@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-q2-terrace,food/cafe
1151507,Starbucks Coffee - Central 2,"C2-SH.01, Tòa Central 2 Vinhomes Central Park, 720A Điện Biên Phủ, P. 22",10.7915493,106.7222938,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw90xy5egbtn9d@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-central-2,food/cafe
1154940,Starbucks Coffee - Sun Avenue,"SAV.2-00.10 Tầng Trệt, Tháp SAV2, 28 Đại Lộ Mai Chí Thọ, P. An Phú",10.7849699,106.7463427,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbkvaugejffb1@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-sun-avenue,food/cafe
1153346,Starbucks Coffee – Nguyễn Thị Minh Khai,"82 Nguyễn Thị Minh Khai, P. 6",10.7823133,106.6970763,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc8s80rhlnda2@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-nguyen-thi-minh-khai,food/cafe
1166355,Starbucks Coffee – COBI,"GF-102A Tầng trệt, Tòa nhà COBI TOWER II Số 2 – 4 Đường Số 8, P. Tân Phú",10.7310341,106.7245764,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdjg1p3nxsr22@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-cobi,food/cafe
1081048,Starbucks Coffee - Emporium,"A1-01B Tầng 1, Tòa Nhà Bảo Gia, 184 Lê Đại Hành, P. 15",10.7651619,106.6555401,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcj2toxlvbt41@resize_ss640x400,https://www.foody.vn/ho-chi-minh/starbucks-coffee-emporium,food/cafe
89822,Monkey In Black Cafe - Trần Quang Khải,"263 Trần Quang Khải, P. Tân Định",10.7912622,106.6880946,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa3rs1gdrrvad@resize_ss640x400,https://www.foody.vn/ho-chi-minh/monkey-in-black,food/cafe
152809,"Monkey In Black - Milo Dầm, Trà Sữa & Cà Phê",698 Sư Vạn Hạnh,10.771058,106.6700968,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw95mpyt6x9579@resize_ss640x400,https://www.foody.vn/ho-chi-minh/monkey-in-black-milo-dam-tra-sua-ca-phe,food/cafe
77729,Partea - English Tearoom - Nguyễn Huệ,"Tầng 4, 42 Nguyễn Huệ",10.773921,106.70431,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwam7b7wqmzd2e@resize_ss640x400,https://www.foody.vn/ho-chi-minh/partea-english-tearoom,food/cafe
798435,Partea - English Tearoom - Nguyễn Huệ - Gian 2,"Tầng 4, 42 Nguyễn Huệ",10.773921,106.70431,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb3xlrsn8ih42@resize_ss640x400,https://www.foody.vn/ho-chi-minh/partea-english-tearoom-nguyen-hue-gian-2,food/cafe
777275,Partea - English Tearoom - Nguyễn Thị Minh Khai,"240 Nguyễn Thị Minh Khai, P. 6",10.774131,106.689905,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfzko9ke9y3b4@resize_ss640x400,https://www.foody.vn/ho-chi-minh/partea-english-tearoom-nguyen-thi-minh-khai,food/cafe
4100,"Highlands Coffee - Trà, Cà Phê & Bánh - Liberty Phạm Ngũ Lão","187 Phạm Ngũ Lão, P. Phạm Ngũ Lão",10.768652,106.693383,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6x4d9f5950@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-liberty-pham-ngu-lao,food/cafe
4086,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom B3","Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé",10.777921,106.701728,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6uxkgqrz0f@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-vincom-b3,food/cafe
4098,"Highlands Coffee - Trà, Cà Phê & Bánh - Diamond","Diamond Plaza, 34 Lê Duẩn, P. Bến Nghé",10.7808612,106.6979625,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6wmbztlbd6@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-diamond,food/cafe
38339,"Highlands Coffee - Trà, Cà Phê & Bánh - 683 Trần Hưng Đạo",683 Trần Hưng Đạo,10.755887,106.683812,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff75d96ynhd3@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-683-tran-hung-dao,food/cafe
4084,"Highlands Coffee - Trà, Cà Phê & Bánh - Mạc Đĩnh Chi","39 Mạc Đĩnh Chi, P. Đakao",10.785314,106.698575,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6ubnctjja8@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-mac-dinh-chi,food/cafe
4101,Highlands Coffee - Food Court Parkson Hùng Vương,"Tầng 4, Food Court Parkson Hùng Vương,126 Hùng Vương, P. 12",10.756092,106.66222,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8hb3ekomah9a@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-food-court-parkson-hung-vuong,food/cafe
73245,Highlands Coffee - Nam Kỳ Khởi Nghĩa,92 Nam Kỳ Khởi Nghĩa,10.772115,106.7007848,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc2lz47vra1cb@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-nam-ky-khoi-nghia,food/cafe
4104,"Highlands Coffee - Trà, Cà Phê & Bánh - Lotte Mart Nam Sài Gòn","Tầng Trệt, Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng",10.741003,106.701339,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6xq0drbjd9@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-lotte-mart-nam-sai-gon,food/cafe
106028,"Highlands Coffee - Trà, Cà Phê & Bánh - Lakai","126 Nguyễn Tri Phương, P. 7",10.7545048,106.6696578,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0feyvqyq12l38@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-lakai,food/cafe
4118,"Highlands Coffee - Trà, Cà Phê & Bánh - Etown","364 Cộng Hòa, P. 13",10.801512,106.64074,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff6z2ueaofe4@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-etown,food/cafe
23270,"Highlands Coffee - Trà, Cà Phê & Bánh - Nguyễn Đình Chiểu","27B Nguyễn Đình Chiểu, P. Đa Kao",10.788244,106.699487,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m0ff77cua7pr93@resize_ss640x400,https://www.foody.vn/ho-chi-minh/highlands-coffee-tra-ca-phe-banh-nguyen-dinh-chieu,food/cafe
